pair_id,class_u,class_v,superclass_u,superclass_v,same_superclass,d_perc,d_sem,quadrant
350,bear,plain,large_carnivores,large_natural_outdoor_scenes,False,0.625211,0.666667,Q4
351,bear,plate,large_carnivores,food_containers,False,0.730021,0.652174,Q2
352,bear,poppy,large_carnivores,flowers,False,0.793311,0.52,Q3
353,bear,porcupine,large_carnivores,medium_mammals,False,0.389131,0.153846,Q1
354,bear,possum,large_carnivores,medium_mammals,False,0.350238,0.230769,Q1
355,bear,rabbit,large_carnivores,small_mammals,False,0.428314,0.185185,Q1
356,bear,raccoon,large_carnivores,medium_mammals,False,0.365467,0.826087,Q4
357,bear,ray,large_carnivores,fish,False,0.633711,0.904762,Q4
358,bear,road,large_carnivores,large_man_made_outdoor_things,False,0.690886,0.6,Q1
359,bear,rocket,large_carnivores,vehicles_2,False,0.699278,0.636364,Q4
360,bear,rose,large_carnivores,flowers,False,0.722197,0.5,Q3
361,bear,sea,large_carnivores,large_natural_outdoor_scenes,False,0.669489,0.777778,Q4
362,bear,seal,large_carnivores,aquatic_mammals,False,0.244702,0.185185,Q1
363,bear,shark,large_carnivores,fish,False,0.71023,0.333333,Q1
364,bear,shrew,large_carnivores,small_mammals,False,0.394237,0.5,Q1
365,bear,skunk,large_carnivores,medium_mammals,False,0.429156,0.478261,Q1
366,bear,skyscraper,large_carnivores,large_man_made_outdoor_things,False,0.683476,0.619048,Q4
367,bear,snail,large_carnivores,non_insect_invertebrates,False,0.63432,0.416667,Q1
368,bear,snake,large_carnivores,reptiles,False,0.722163,0.28,Q3
369,bear,spider,large_carnivores,non_insect_invertebrates,False,0.681193,0.416667,Q1
370,bear,squirrel,large_carnivores,small_mammals,False,0.378137,0.153846,Q1
371,bear,streetcar,large_carnivores,vehicles_2,False,0.737589,0.652174,Q2
372,bear,sunflower,large_carnivores,flowers,False,0.815233,0.52,Q3
373,bear,sweet_pepper,large_carnivores,fruit_and_vegetables,False,0.833085,0.826087,Q2
374,bear,table,large_carnivores,household_furniture,False,0.728514,0.894737,Q2
375,bear,tank,large_carnivores,vehicles_2,False,0.602327,0.652174,Q4
376,bear,telephone,large_carnivores,household_electrical_devices,False,0.748923,0.636364,Q2
377,bear,television,large_carnivores,household_electrical_devices,False,0.727414,0.652174,Q2
378,bear,tiger,large_carnivores,large_carnivores,True,0.49149,0.428571,Q1
379,bear,tractor,large_carnivores,vehicles_2,False,0.702395,0.652174,Q4
380,bear,train,large_carnivores,vehicles_1,False,0.632658,0.636364,Q4
381,bear,trout,large_carnivores,fish,False,0.694337,0.8,Q4
382,bear,tulip,large_carnivores,flowers,False,0.762777,0.5,Q3
383,bear,turtle,large_carnivores,reptiles,False,0.601171,0.652174,Q4
384,bear,wardrobe,large_carnivores,household_furniture,False,0.752081,0.636364,Q2
385,bear,whale,large_carnivores,aquatic_mammals,False,0.591228,0.454545,Q1
386,bear,willow_tree,large_carnivores,trees,False,0.552681,0.5,Q1
387,bear,wolf,large_carnivores,large_carnivores,True,0.432593,0.111111,Q1
388,bear,woman,large_carnivores,people,False,0.595921,0.454545,Q1
389,bear,worm,large_carnivores,non_insect_invertebrates,False,0.754057,0.363636,Q3
390,beaver,bed,aquatic_mammals,household_furniture,False,0.799209,0.8,Q2
391,beaver,bee,aquatic_mammals,insects,False,0.5684,0.818182,Q4
392,beaver,beetle,aquatic_mammals,insects,False,0.539185,0.809524,Q4
393,beaver,bicycle,aquatic_mammals,vehicles_1,False,0.732322,0.789474,Q2
394,beaver,bottle,aquatic_mammals,food_containers,False,0.747893,0.789474,Q2
395,beaver,bowl,aquatic_mammals,food_containers,False,0.601829,0.789474,Q4
396,beaver,boy,aquatic_mammals,people,False,0.584321,0.75,Q4
397,beaver,bridge,aquatic_mammals,large_man_made_outdoor_things,False,0.619461,0.764706,Q4
398,beaver,bus,aquatic_mammals,vehicles_1,False,0.706855,0.789474,Q4
399,beaver,butterfly,aquatic_mammals,insects,False,0.554951,0.818182,Q4
400,beaver,camel,aquatic_mammals,large_omnivores_and_herbivores,False,0.446915,0.833333,Q4
401,beaver,can,aquatic_mammals,food_containers,False,0.748551,0.777778,Q2
402,beaver,castle,aquatic_mammals,large_man_made_outdoor_things,False,0.635463,0.8,Q4
403,beaver,caterpillar,aquatic_mammals,insects,False,0.566877,0.789474,Q4
404,beaver,cattle,aquatic_mammals,large_omnivores_and_herbivores,False,0.5051,0.851852,Q4
405,beaver,chair,aquatic_mammals,household_furniture,False,0.821395,0.8,Q2
406,beaver,chimpanzee,aquatic_mammals,large_omnivores_and_herbivores,False,0.470328,0.846154,Q4
407,beaver,clock,aquatic_mammals,household_electrical_devices,False,0.779745,0.809524,Q2
408,beaver,cloud,aquatic_mammals,large_natural_outdoor_scenes,False,0.62022,0.764706,Q4
409,beaver,cockroach,aquatic_mammals,insects,False,0.675024,0.818182,Q4
410,beaver,couch,aquatic_mammals,household_furniture,False,0.749408,0.8,Q2
411,beaver,crab,aquatic_mammals,non_insect_invertebrates,False,0.543871,0.818182,Q4
412,beaver,crocodile,aquatic_mammals,reptiles,False,0.283828,0.826087,Q4
413,beaver,cup,aquatic_mammals,food_containers,False,0.770971,0.777778,Q2
414,beaver,dinosaur,aquatic_mammals,reptiles,False,0.415857,0.826087,Q4
415,beaver,dolphin,aquatic_mammals,aquatic_mammals,True,0.58171,0.846154,Q4
416,beaver,elephant,aquatic_mammals,large_omnivores_and_herbivores,False,0.446293,0.826087,Q4
417,beaver,flatfish,aquatic_mammals,fish,False,0.39389,0.666667,Q4
418,beaver,forest,aquatic_mammals,large_natural_outdoor_scenes,False,0.509171,0.764706,Q4
419,beaver,fox,aquatic_mammals,medium_mammals,False,0.448649,0.833333,Q4
420,beaver,girl,aquatic_mammals,people,False,0.576695,0.764706,Q4
421,beaver,hamster,aquatic_mammals,small_mammals,False,0.462965,0.826087,Q4
422,beaver,house,aquatic_mammals,large_man_made_outdoor_things,False,0.603081,0.777778,Q4
423,beaver,kangaroo,aquatic_mammals,large_omnivores_and_herbivores,False,0.357254,0.826087,Q4
424,beaver,keyboard,aquatic_mammals,household_electrical_devices,False,0.836353,0.789474,Q2
425,beaver,lamp,aquatic_mammals,household_electrical_devices,False,0.693941,0.789474,Q4
426,beaver,lawn_mower,aquatic_mammals,vehicles_2,False,0.768786,0.8,Q2
427,beaver,leopard,aquatic_mammals,large_carnivores,False,0.391185,0.090909,Q1
428,beaver,lion,aquatic_mammals,large_carnivores,False,0.419929,0.84,Q4
429,beaver,lizard,aquatic_mammals,reptiles,False,0.449076,0.826087,Q4
430,beaver,lobster,aquatic_mammals,non_insect_invertebrates,False,0.485628,0.666667,Q4
431,beaver,man,aquatic_mammals,people,False,0.565487,0.75,Q4
432,beaver,maple_tree,aquatic_mammals,trees,False,0.60301,0.4,Q1
433,beaver,motorcycle,aquatic_mammals,vehicles_1,False,0.709402,0.809524,Q4
434,beaver,mountain,aquatic_mammals,large_natural_outdoor_scenes,False,0.635483,0.75,Q4
435,beaver,mouse,aquatic_mammals,small_mammals,False,0.242536,0.826087,Q4
436,beaver,mushroom,aquatic_mammals,fruit_and_vegetables,False,0.59088,0.8,Q4
437,beaver,oak_tree,aquatic_mammals,trees,False,0.614596,0.4,Q1
438,beaver,orange,aquatic_mammals,fruit_and_vegetables,False,0.860888,0.684211,Q2
439,beaver,orchid,aquatic_mammals,flowers,False,0.791395,0.818182,Q2
440,beaver,otter,aquatic_mammals,aquatic_mammals,True,0.097692,0.090909,Q1
441,beaver,palm_tree,aquatic_mammals,trees,False,0.689008,0.764706,Q4
442,beaver,pear,aquatic_mammals,fruit_and_vegetables,False,0.662162,0.666667,Q4
443,beaver,pickup_truck,aquatic_mammals,vehicles_1,False,0.677149,0.809524,Q4
444,beaver,pine_tree,aquatic_mammals,trees,False,0.561763,0.826087,Q4
445,beaver,plain,aquatic_mammals,large_natural_outdoor_scenes,False,0.62312,0.733333,Q4
446,beaver,plate,aquatic_mammals,food_containers,False,0.708208,0.8,Q4
447,beaver,poppy,aquatic_mammals,flowers,False,0.750094,0.818182,Q2
448,beaver,porcupine,aquatic_mammals,medium_mammals,False,0.221343,0.826087,Q4
449,beaver,possum,aquatic_mammals,medium_mammals,False,0.347116,0.826087,Q4
450,beaver,rabbit,aquatic_mammals,small_mammals,False,0.290987,0.833333,Q4
451,beaver,raccoon,aquatic_mammals,medium_mammals,False,0.345182,0.090909,Q1
452,beaver,ray,aquatic_mammals,fish,False,0.515666,0.578947,Q1
453,beaver,road,aquatic_mammals,large_man_made_outdoor_things,False,0.711785,0.764706,Q4
454,beaver,rocket,aquatic_mammals,vehicles_2,False,0.685541,0.789474,Q4
455,beaver,rose,aquatic_mammals,flowers,False,0.730682,0.809524,Q2
456,beaver,sea,aquatic_mammals,large_natural_outdoor_scenes,False,0.638956,0.733333,Q4
457,beaver,seal,aquatic_mammals,aquatic_mammals,True,0.182596,0.833333,Q4
458,beaver,shark,aquatic_mammals,fish,False,0.63908,0.833333,Q4
459,beaver,shrew,aquatic_mammals,small_mammals,False,0.165047,0.777778,Q4
460,beaver,skunk,aquatic_mammals,medium_mammals,False,0.428875,0.764706,Q4
461,beaver,skyscraper,aquatic_mammals,large_man_made_outdoor_things,False,0.705656,0.777778,Q4
462,beaver,snail,aquatic_mammals,non_insect_invertebrates,False,0.474777,0.809524,Q4
463,beaver,snake,aquatic_mammals,reptiles,False,0.593674,0.818182,Q4
464,beaver,spider,aquatic_mammals,non_insect_invertebrates,False,0.59533,0.809524,Q4
465,beaver,squirrel,aquatic_mammals,small_mammals,False,0.238598,0.826087,Q4
466,beaver,streetcar,aquatic_mammals,vehicles_2,False,0.722085,0.8,Q2
467,beaver,sunflower,aquatic_mammals,flowers,False,0.793203,0.818182,Q2
468,beaver,sweet_pepper,aquatic_mammals,fruit_and_vegetables,False,0.795322,0.7,Q2
469,beaver,table,aquatic_mammals,household_furniture,False,0.728796,0.764706,Q2
470,beaver,tank,aquatic_mammals,vehicles_2,False,0.598988,0.8,Q4
471,beaver,telephone,aquatic_mammals,household_electrical_devices,False,0.766605,0.789474,Q2
472,beaver,television,aquatic_mammals,household_electrical_devices,False,0.713451,0.8,Q2
473,beaver,tiger,aquatic_mammals,large_carnivores,False,0.467092,0.733333,Q4
474,beaver,tractor,aquatic_mammals,vehicles_2,False,0.694862,0.8,Q4
475,beaver,train,aquatic_mammals,vehicles_1,False,0.624414,0.789474,Q4
476,beaver,trout,aquatic_mammals,fish,False,0.564161,0.647059,Q4
477,beaver,tulip,aquatic_mammals,flowers,False,0.732088,0.809524,Q2
478,beaver,turtle,aquatic_mammals,reptiles,False,0.457126,0.8,Q4
479,beaver,wardrobe,aquatic_mammals,household_furniture,False,0.710904,0.789474,Q4
480,beaver,whale,aquatic_mammals,aquatic_mammals,True,0.566628,0.75,Q4
481,beaver,willow_tree,aquatic_mammals,trees,False,0.523829,0.809524,Q4
482,beaver,wolf,aquatic_mammals,large_carnivores,False,0.462966,0.833333,Q4
483,beaver,woman,aquatic_mammals,people,False,0.578191,0.75,Q4
484,beaver,worm,aquatic_mammals,non_insect_invertebrates,False,0.65251,0.789474,Q4
485,bed,bee,household_furniture,insects,False,0.815203,0.636364,Q2
486,bed,beetle,household_furniture,insects,False,0.830908,0.619048,Q2
487,bed,bicycle,household_furniture,vehicles_1,False,0.866212,0.368421,Q3
488,bed,bottle,household_furniture,food_containers,False,0.721464,0.368421,Q3
489,bed,bowl,household_furniture,food_containers,False,0.771501,0.368421,Q3
490,bed,boy,household_furniture,people,False,0.746441,0.578947,Q3
491,bed,bridge,household_furniture,large_man_made_outdoor_things,False,0.697421,0.411765,Q1
492,bed,bus,household_furniture,vehicles_1,False,0.680932,0.368421,Q1
493,bed,butterfly,household_furniture,insects,False,0.843567,0.636364,Q2
494,bed,camel,household_furniture,large_omnivores_and_herbivores,False,0.782411,0.666667,Q2
495,bed,can,household_furniture,food_containers,False,0.812709,0.333333,Q3
496,bed,castle,household_furniture,large_man_made_outdoor_things,False,0.735932,0.5,Q3
497,bed,caterpillar,household_furniture,insects,False,0.853532,0.578947,Q3
498,bed,cattle,household_furniture,large_omnivores_and_herbivores,False,0.818752,0.703704,Q2
499,bed,chair,household_furniture,household_furniture,True,0.614322,0.2,Q1
500,bed,chimpanzee,household_furniture,large_omnivores_and_herbivores,False,0.826479,0.692308,Q2
501,bed,clock,household_furniture,household_electrical_devices,False,0.799362,0.428571,Q3
502,bed,cloud,household_furniture,large_natural_outdoor_scenes,False,0.830756,0.764706,Q2
503,bed,cockroach,household_furniture,insects,False,0.87615,0.636364,Q2
504,bed,couch,household_furniture,household_furniture,True,0.377673,0.2,Q1
505,bed,crab,household_furniture,non_insect_invertebrates,False,0.811691,0.636364,Q2
506,bed,crocodile,household_furniture,reptiles,False,0.791469,0.652174,Q2
507,bed,cup,household_furniture,food_containers,False,0.825096,0.333333,Q3
508,bed,dinosaur,household_furniture,reptiles,False,0.790909,0.652174,Q2
509,bed,dolphin,household_furniture,aquatic_mammals,False,0.850649,0.692308,Q2
510,bed,elephant,household_furniture,large_omnivores_and_herbivores,False,0.8326,0.652174,Q2
511,bed,flatfish,household_furniture,fish,False,0.759372,0.777778,Q2
512,bed,forest,household_furniture,large_natural_outdoor_scenes,False,0.760356,0.875,Q2
513,bed,fox,household_furniture,medium_mammals,False,0.779899,0.666667,Q2
514,bed,girl,household_furniture,people,False,0.760355,0.6,Q3
515,bed,hamster,household_furniture,small_mammals,False,0.793894,0.652174,Q2
516,bed,house,household_furniture,large_man_made_outdoor_things,False,0.682023,0.444444,Q1
517,bed,kangaroo,household_furniture,large_omnivores_and_herbivores,False,0.824317,0.652174,Q2
518,bed,keyboard,household_furniture,household_electrical_devices,False,0.78524,0.368421,Q3
519,bed,lamp,household_furniture,household_electrical_devices,False,0.684883,0.368421,Q1
520,bed,lawn_mower,household_furniture,vehicles_2,False,0.775266,0.4,Q3
521,bed,leopard,household_furniture,large_carnivores,False,0.824355,0.8,Q2
522,bed,lion,household_furniture,large_carnivores,False,0.833271,0.68,Q2
523,bed,lizard,household_furniture,reptiles,False,0.782702,0.652174,Q2
524,bed,lobster,household_furniture,non_insect_invertebrates,False,0.807646,0.777778,Q2
525,bed,man,household_furniture,people,False,0.748537,0.578947,Q3
526,bed,maple_tree,household_furniture,trees,False,0.768713,0.777778,Q2
527,bed,motorcycle,household_furniture,vehicles_1,False,0.847354,0.428571,Q3
528,bed,mountain,household_furniture,large_natural_outdoor_scenes,False,0.812583,0.625,Q2
529,bed,mouse,household_furniture,small_mammals,False,0.798747,0.652174,Q2
530,bed,mushroom,household_furniture,fruit_and_vegetables,False,0.924549,0.6,Q3
531,bed,oak_tree,household_furniture,trees,False,0.755176,0.777778,Q2
532,bed,orange,household_furniture,fruit_and_vegetables,False,0.909903,0.636364,Q2
533,bed,orchid,household_furniture,flowers,False,0.84551,0.636364,Q2
534,bed,otter,household_furniture,aquatic_mammals,False,0.777465,0.8,Q2
535,bed,palm_tree,household_furniture,trees,False,0.823373,0.764706,Q2
536,bed,pear,household_furniture,fruit_and_vegetables,False,0.812847,0.619048,Q2
537,bed,pickup_truck,household_furniture,vehicles_1,False,0.677866,0.428571,Q1
538,bed,pine_tree,household_furniture,trees,False,0.775298,0.652174,Q2
539,bed,plain,household_furniture,large_natural_outdoor_scenes,False,0.775631,0.6,Q3
540,bed,plate,household_furniture,food_containers,False,0.81427,0.5,Q3
541,bed,poppy,household_furniture,flowers,False,0.943022,0.636364,Q2
542,bed,porcupine,household_furniture,medium_mammals,False,0.826858,0.652174,Q2
543,bed,possum,household_furniture,medium_mammals,False,0.821142,0.652174,Q2
544,bed,rabbit,household_furniture,small_mammals,False,0.762927,0.666667,Q2
545,bed,raccoon,household_furniture,medium_mammals,False,0.803929,0.8,Q2
546,bed,ray,household_furniture,fish,False,0.825579,0.888889,Q2
547,bed,road,household_furniture,large_man_made_outdoor_things,False,0.782988,0.411765,Q3
548,bed,rocket,household_furniture,vehicles_2,False,0.835827,0.368421,Q3
549,bed,rose,household_furniture,flowers,False,0.925225,0.619048,Q2
550,bed,sea,household_furniture,large_natural_outdoor_scenes,False,0.775448,0.733333,Q2
551,bed,seal,household_furniture,aquatic_mammals,False,0.771847,0.666667,Q2
552,bed,shark,household_furniture,fish,False,0.822435,0.666667,Q2
553,bed,shrew,household_furniture,small_mammals,False,0.828304,0.619048,Q2
554,bed,skunk,household_furniture,medium_mammals,False,0.819939,0.6,Q3
555,bed,skyscraper,household_furniture,large_man_made_outdoor_things,False,0.827677,0.444444,Q3
556,bed,snail,household_furniture,non_insect_invertebrates,False,0.815155,0.619048,Q2
557,bed,snake,household_furniture,reptiles,False,0.886323,0.636364,Q2
558,bed,spider,household_furniture,non_insect_invertebrates,False,0.834264,0.619048,Q2
559,bed,squirrel,household_furniture,small_mammals,False,0.78743,0.652174,Q2
560,bed,streetcar,household_furniture,vehicles_2,False,0.73131,0.4,Q3
561,bed,sunflower,household_furniture,flowers,False,0.923236,0.636364,Q2
562,bed,sweet_pepper,household_furniture,fruit_and_vegetables,False,0.908091,0.8,Q2
563,bed,table,household_furniture,household_furniture,True,0.427798,0.875,Q4
564,bed,tank,household_furniture,vehicles_2,False,0.743316,0.4,Q3
565,bed,telephone,household_furniture,household_electrical_devices,False,0.716476,0.368421,Q3
566,bed,television,household_furniture,household_electrical_devices,False,0.628996,0.4,Q1
567,bed,tiger,household_furniture,large_carnivores,False,0.82619,0.555556,Q3
568,bed,tractor,household_furniture,vehicles_2,False,0.725019,0.4,Q3
569,bed,train,household_furniture,vehicles_1,False,0.73828,0.368421,Q3
570,bed,trout,household_furniture,fish,False,0.77166,0.764706,Q2
571,bed,tulip,household_furniture,flowers,False,0.905415,0.619048,Q2
572,bed,turtle,household_furniture,reptiles,False,0.781155,0.5,Q3
573,bed,wardrobe,household_furniture,household_furniture,True,0.458605,0.157895,Q1
574,bed,whale,household_furniture,aquatic_mammals,False,0.83776,0.578947,Q3
575,bed,willow_tree,household_furniture,trees,False,0.791419,0.619048,Q2
576,bed,wolf,household_furniture,large_carnivores,False,0.802679,0.666667,Q2
577,bed,woman,household_furniture,people,False,0.748152,0.578947,Q3
578,bed,worm,household_furniture,non_insect_invertebrates,False,0.913449,0.578947,Q3
579,bee,beetle,insects,insects,True,0.398431,0.130435,Q1
580,bee,bicycle,insects,vehicles_1,False,0.788966,0.619048,Q2
581,bee,bottle,insects,food_containers,False,0.782047,0.619048,Q2
582,bee,bowl,insects,food_containers,False,0.660457,0.619048,Q4
583,bee,boy,insects,people,False,0.680689,0.428571,Q1
584,bee,bridge,insects,large_man_made_outdoor_things,False,0.725807,0.578947,Q3
585,bee,bus,insects,vehicles_1,False,0.747844,0.619048,Q2
586,bee,butterfly,insects,insects,True,0.433472,0.166667,Q1
587,bee,camel,insects,large_omnivores_and_herbivores,False,0.678449,0.461538,Q1
588,bee,can,insects,food_containers,False,0.736885,0.6,Q3
589,bee,castle,insects,large_man_made_outdoor_things,False,0.693926,0.636364,Q4
590,bee,caterpillar,insects,insects,True,0.501537,0.333333,Q1
591,bee,cattle,insects,large_omnivores_and_herbivores,False,0.66435,0.517241,Q1
592,bee,chair,insects,household_furniture,False,0.834703,0.636364,Q2
593,bee,chimpanzee,insects,large_omnivores_and_herbivores,False,0.709114,0.5,Q1
594,bee,clock,insects,household_electrical_devices,False,0.757692,0.652174,Q2
595,bee,cloud,insects,large_natural_outdoor_scenes,False,0.706713,0.789474,Q4
596,bee,cockroach,insects,insects,True,0.52838,0.166667,Q1
597,bee,couch,insects,household_furniture,False,0.820443,0.636364,Q2
598,bee,crab,insects,non_insect_invertebrates,False,0.507627,0.25,Q1
